 TIME                                    HW_Temp                                  HW_Flow                                  PVPower                                  PV4HW                                    HeaterHeat                               HeaterPower                              HeaterPerf                               Tank_FlowRate                            Tank_TempOut                             T_mains                                  T_amb                                    GHI                                     
  +6.7099999999999994E+01   +4.5004163486145700E+01   +1.0193853434648922E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.5981409256076950E+04   +3.4197075919974059E+03   +4.6733261497283927E+00   +6.2628175626419820E+00   +6.1966726992870512E+01   +1.7980281717089653E+01   +2.9010000000000009E+01   +0.0000000000000000E+00
  +6.7150000000000006E+01   +4.5002184362009928E+01   +8.9196217553178752E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.5242279319188716E+04   +3.4202316877705807E+03   +4.4565048127195626E+00   +5.4562237553213855E+00   +6.2154753977216984E+01   +1.7980216318835129E+01   +2.8949999999999996E+01   +0.0000000000000000E+00
  +6.7200000000000003E+01   +4.5001993727419752E+01   +7.6453900759867359E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.4506814284147207E+04   +3.4186257120057553E+03   +4.2434636501266132E+00   +4.6603185451864935E+00   +6.2310361415612419E+01   +1.7980150924662635E+01   +2.8890000000000001E+01   +0.0000000000000000E+00
  +6.7250000000000000E+01   +4.5001871323491898E+01   +6.3711583966555994E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.3793488958133346E+04   +3.4172769943639655E+03   +4.0363975876567579E+00   +3.8723432473363895E+00   +6.2439058504129612E+01   +1.7980085534572265E+01   +2.8830000000000002E+01   +0.0000000000000000E+00
  +6.7299999999999997E+01   +4.5001758261542889E+01   +5.0969267173244610E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.3102726360599456E+04   +3.4162210666627002E+03   +3.8354444174707281E+00   +3.0904720067611020E+00   +6.2545411534227021E+01   +1.7980020148564105E+01   +2.8770000000000007E+01   +0.0000000000000000E+00
  +6.7349999999999994E+01   +4.5001656069665600E+01   +3.8226950379933236E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.2435088322678503E+04   +3.4154986319317454E+03   +3.6407825975604546E+00   +2.3132937395459590E+00   +6.2633144094955945E+01   +1.7979954766638222E+01   +2.8710000000000008E+01   +0.0000000000000000E+00
  +6.7400000000000006E+01   +4.5001566059738721E+01   +2.5484633586622758E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.1791332665792093E+04   +3.4151562611978488E+03   +3.4526479676044803E+00   +1.5397036203282544E+00   +6.2705321738188232E+01   +1.7979889388794717E+01   +2.8649999999999995E+01   +0.0000000000000000E+00
  +6.7450000000000003E+01   +4.5001489526466706E+01   +1.2742316793311379E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.1172494690699108E+04   +3.4152470445286722E+03   +3.2713575924391982E+00   +7.6883334964974370E-01   +6.2764493454161993E+01   +1.7979824015033667E+01   +2.8590000000000000E+01   +0.0000000000000000E+00
  +6.7500000000000000E+01   +6.2812678976858194E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0579990000984064E+04   +3.4158309796431267E+03   +3.0973399218091067E+00   +0.0000000000000000E+00   +6.2812800612136542E+01   +1.7979758645355162E+01   +2.8530000000000001E+01   +0.0000000000000000E+00
  +6.7549999999999997E+01   +6.2849629745404236E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0137599999610047E+04   +3.4173950346979145E+03   +2.9664699441944005E+00   +0.0000000000000000E+00   +6.2852174333957095E+01   +1.7979693279759282E+01   +2.8470000000000006E+01   +0.0000000000000000E+00
  +6.7599999999999994E+01   +6.2881674073589494E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0134767212801346E+04   +3.4206744807387599E+03   +2.9627978130632009E+00   +0.0000000000000000E+00   +6.2885230786501758E+01   +1.7979627918246102E+01   +2.8410000000000011E+01   +0.0000000000000000E+00
  +6.7650000000000006E+01   +6.2909896063870050E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0131934425992640E+04   +3.4239620660455830E+03   +2.9591256819319995E+00   +0.0000000000000000E+00   +6.2913499846703516E+01   +1.7979562560815726E+01   +2.8349999999999994E+01   +0.0000000000000000E+00
  +6.7700000000000003E+01   +6.2933495496546726E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0129101639183937E+04   +3.4272578209573308E+03   +2.9554535508008000E+00   +0.0000000000000000E+00   +6.2937119002334967E+01   +1.7979497207468221E+01   +2.8289999999999999E+01   +0.0000000000000000E+00
  +6.7750000000000000E+01   +6.2952640290763519E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0126268852375231E+04   +3.4305617759639231E+03   +2.9517814196696004E+00   +0.0000000000000000E+00   +6.2956247553738308E+01   +1.7979431858203679E+01   +2.8230000000000004E+01   +0.0000000000000000E+00
  +6.7799999999999997E+01   +6.2967569050855431E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0123436065566528E+04   +3.4338739617071933E+03   +2.9481092885384004E+00   +0.0000000000000000E+00   +6.2971188656977120E+01   +1.7979366513022171E+01   +2.8170000000000005E+01   +0.0000000000000000E+00
  +6.7849999999999994E+01   +6.2978778923527081E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0120603278757826E+04   +3.4371944089818312E+03   +2.9444371574072004E+00   +0.0000000000000000E+00   +6.2982693450814608E+01   +1.7979301171923801E+01   +2.8110000000000010E+01   +0.0000000000000000E+00
  +6.7900000000000006E+01   +6.2987273473423890E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2975720042716063E+01   +1.7979235834908643E+01   +2.8049999999999997E+01   +0.0000000000000000E+00
  +6.7950000000000003E+01   +6.2956252747186944E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2956252747186944E+01   +1.7979170501976785E+01   +2.7989999999999998E+01   +0.0000000000000000E+00
  +6.8000000000000000E+01   +6.2939392914897738E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2939392914897738E+01   +1.7979105173128303E+01   +2.7930000000000003E+01   +0.0000000000000000E+00
  +6.8049999999999997E+01   +6.2923618746339258E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2923618746339258E+01   +1.7979039848363282E+01   +2.7867500000000007E+01   +0.0000000000000000E+00
  +6.8099999999999994E+01   +6.2907826964605000E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2907826964605000E+01   +1.7978974527681810E+01   +2.7802500000000009E+01   +0.0000000000000000E+00
  +6.8150000000000006E+01   +6.2892017011045198E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2892017011045198E+01   +1.7978909211083980E+01   +2.7737499999999997E+01   +0.0000000000000000E+00
  +6.8200000000000003E+01   +6.2876188889292870E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2876188889292870E+01   +1.7978843898569860E+01   +2.7672499999999999E+01   +0.0000000000000000E+00
  +6.8250000000000000E+01   +6.2861178473281129E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2861178473281129E+01   +1.7978778590139544E+01   +2.7607500000000002E+01   +0.0000000000000000E+00
  +6.8299999999999997E+01   +6.2847018753852481E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2847018753852481E+01   +1.7978713285793102E+01   +2.7542500000000008E+01   +0.0000000000000000E+00
  +6.8349999999999994E+01   +6.2832874229360257E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2832874229360257E+01   +1.7978647985530642E+01   +2.7477500000000010E+01   +0.0000000000000000E+00
  +6.8400000000000006E+01   +6.2818711152565669E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2818711152565669E+01   +1.7978582689352223E+01   +2.7412499999999994E+01   +0.0000000000000000E+00
  +6.8450000000000003E+01   +6.2804529529384098E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2804529529384098E+01   +1.7978517397257946E+01   +2.7347499999999997E+01   +0.0000000000000000E+00
  +6.8500000000000000E+01   +6.2790329365735118E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2790329365735118E+01   +1.7978452109247886E+01   +2.7282499999999999E+01   +0.0000000000000000E+00
  +6.8549999999999997E+01   +6.2776110667542454E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2776110667542454E+01   +1.7978386825322136E+01   +2.7217500000000008E+01   +0.0000000000000000E+00
  +6.8599999999999994E+01   +6.2761873440733936E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2761873440733936E+01   +1.7978321545480767E+01   +2.7152500000000011E+01   +0.0000000000000000E+00
  +6.8650000000000006E+01   +6.2747617691241487E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2747617691241487E+01   +1.7978256269723875E+01   +2.7087499999999995E+01   +0.0000000000000000E+00
  +6.8700000000000003E+01   +6.2733343425001053E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2733343425001053E+01   +1.7978190998051538E+01   +2.7022499999999997E+01   +0.0000000000000000E+00
  +6.8750000000000000E+01   +6.2719050647952642E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2719050647952642E+01   +1.7978125730463834E+01   +2.6957500000000000E+01   +0.0000000000000000E+00
  +6.8799999999999997E+01   +6.2704739366040194E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2704739366040194E+01   +1.7978060466960859E+01   +2.6892500000000009E+01   +0.0000000000000000E+00
  +6.8849999999999994E+01   +6.2690409585211626E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2690409585211626E+01   +1.7977995207542691E+01   +2.6827500000000011E+01   +0.0000000000000000E+00
  +6.8900000000000006E+01   +6.2676061311418778E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2676061311418778E+01   +1.7977929952209418E+01   +2.6762499999999996E+01   +0.0000000000000000E+00
  +6.8950000000000003E+01   +6.2661694550617369E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2661694550617369E+01   +1.7977864700961110E+01   +2.6697499999999998E+01   +0.0000000000000000E+00
  +6.9000000000000000E+01   +6.2647309308766964E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2647309308766964E+01   +1.7977799453797871E+01   +2.6632500000000000E+01   +0.0000000000000000E+00
  +6.9049999999999997E+01   +6.2632906091377734E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2632906091377734E+01   +1.7977734210719770E+01   +2.6570000000000007E+01   +0.0000000000000000E+00
  +6.9099999999999994E+01   +6.2618850223123054E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2618850223123054E+01   +1.7977668971726896E+01   +2.6510000000000009E+01   +0.0000000000000000E+00
  +6.9150000000000006E+01   +6.2605210137712660E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2605210137712660E+01   +1.7977603736819333E+01   +2.6449999999999996E+01   +0.0000000000000000E+00
  +6.9200000000000003E+01   +6.2591621775395978E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2591621775395978E+01   +1.7977538505997170E+01   +2.6390000000000001E+01   +0.0000000000000000E+00
  +6.9250000000000000E+01   +6.2578017050373141E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2578017050373141E+01   +1.7977473279260479E+01   +2.6330000000000002E+01   +0.0000000000000000E+00
  +6.9299999999999997E+01   +6.2564395967901326E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2564395967901326E+01   +1.7977408056609345E+01   +2.6270000000000007E+01   +0.0000000000000000E+00
  +6.9349999999999994E+01   +6.2550758533239446E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2550758533239446E+01   +1.7977342838043864E+01   +2.6210000000000008E+01   +0.0000000000000000E+00
  +6.9400000000000006E+01   +6.2537104751648158E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2537104751648158E+01   +1.7977277623564117E+01   +2.6149999999999995E+01   +0.0000000000000000E+00
  +6.9450000000000003E+01   +6.2523434628389793E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2523434628389793E+01   +1.7977212413170175E+01   +2.6090000000000000E+01   +0.0000000000000000E+00
  +6.9500000000000000E+01   +6.2509748168728414E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2509748168728414E+01   +1.7977147206862139E+01   +2.6030000000000001E+01   +0.0000000000000000E+00
  +6.9549999999999997E+01   +6.2496045377929732E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2496045377929732E+01   +1.7977082004640081E+01   +2.5970000000000006E+01   +0.0000000000000000E+00
  +6.9599999999999994E+01   +6.2482326261261122E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2482326261261122E+01   +1.7977016806504086E+01   +2.5910000000000011E+01   +0.0000000000000000E+00
  +6.9650000000000006E+01   +6.2468590823991576E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2468590823991576E+01   +1.7976951612454240E+01   +2.5849999999999994E+01   +0.0000000000000000E+00
  +6.9700000000000003E+01   +6.2454839071391724E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2454839071391724E+01   +1.7976886422490630E+01   +2.5789999999999999E+01   +0.0000000000000000E+00
