 TIME                                    TempTop                                  TempBottom                               C_Load                                   C_Tmax                                   C_Tmin                                   C_All                                   
  +6.4400000000000006E+01   +5.9073588369595349E+01   +6.1136229486064188E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4450000000000003E+01   +5.9059396101169959E+01   +6.1127215135719453E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4500000000000000E+01   +5.9045194626219796E+01   +6.1118189692739335E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4549999999999997E+01   +5.9030983943568735E+01   +6.1109153162208266E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4599999999999994E+01   +5.9016764052065575E+01   +6.1100105549197167E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4650000000000006E+01   +5.9002534950583893E+01   +6.1091046858763548E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4700000000000003E+01   +5.8988296638021936E+01   +6.1081977095951615E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4750000000000000E+01   +5.8974049113302478E+01   +6.1072896265792316E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4799999999999997E+01   +5.8959792375372693E+01   +6.1063804373303505E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4849999999999994E+01   +5.8945526423204008E+01   +6.1054701423489966E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4900000000000006E+01   +5.8931251255791999E+01   +6.1045587421343548E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.4950000000000003E+01   +5.8916966872156266E+01   +6.1036462371843243E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5000000000000000E+01   +5.8902673271340277E+01   +6.1027326279955247E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5049999999999997E+01   +5.8806502798642825E+01   +6.1017710629047833E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5099999999999994E+01   +5.8547819169514298E+01   +6.1007147607205582E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5150000000000006E+01   +5.8129906064227541E+01   +6.0995620037597753E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5200000000000003E+01   +5.7557913590376685E+01   +6.0983097266999863E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5250000000000000E+01   +5.6838751776888742E+01   +6.0969528184932685E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5299999999999997E+01   +5.5980952302972241E+01   +6.0954829496462246E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5349999999999994E+01   +5.4994500821045307E+01   +6.0938864491892829E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5400000000000006E+01   +5.3890644603458185E+01   +6.0921415816633804E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5450000000000003E+01   +5.2681681708349188E+01   +6.0902144556979955E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5500000000000000E+01   +5.1380734789550885E+01   +6.0880534179749880E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5549999999999997E+01   +5.0001515640471311E+01   +6.0855826353045195E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5599999999999994E+01   +4.8558088239522668E+01   +6.0826945994678070E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5650000000000006E+01   +4.7064634658429455E+01   +6.0792420280019535E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5700000000000003E+01   +4.5535229338174986E+01   +6.0750296699120028E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5750000000000000E+01   +4.3983626557295807E+01   +6.0698066382495369E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5799999999999997E+01   +4.2423065340722680E+01   +6.0632599670591084E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5849999999999994E+01   +4.0866097884914481E+01   +6.0550101290476107E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5900000000000006E+01   +3.9324440789705264E+01   +6.0446092009939363E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.5950000000000003E+01   +3.7808848510159734E+01   +6.0315422586978933E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6000000000000000E+01   +3.6329014444152023E+01   +6.0152324547280976E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6049999999999997E+01   +3.4949719015896513E+01   +5.9959798549732028E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6099999999999994E+01   +3.3718468285916870E+01   +5.9744252752398410E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6150000000000006E+01   +3.2617772840578752E+01   +5.9507497072466784E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6200000000000003E+01   +3.1632467332145676E+01   +5.9251786022155109E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6250000000000000E+01   +3.0749378291001531E+01   +5.8979684579434256E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6299999999999997E+01   +2.9957043728272364E+01   +5.8693952269348991E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6349999999999994E+01   +2.9245475508150541E+01   +5.8397445783301819E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6400000000000006E+01   +2.8605957882102537E+01   +5.8093039831185088E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6450000000000003E+01   +2.8030875791376566E+01   +5.7783564670008118E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6500000000000000E+01   +2.7513568323378095E+01   +5.7471758424155787E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6549999999999997E+01   +2.7054131386224157E+01   +5.7164220869166193E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6599999999999994E+01   +2.6652390098112171E+01   +5.6867710362280171E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6650000000000006E+01   +2.6302503820625752E+01   +5.6585332227782182E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6700000000000003E+01   +2.5999510333277673E+01   +5.6319852950157021E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6750000000000000E+01   +2.5739209005677544E+01   +5.6073705844537514E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6799999999999997E+01   +2.5518063953928262E+01   +5.5849005691688973E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6849999999999994E+01   +2.5333124124660941E+01   +5.5647568575737196E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.6900000000000006E+01   +2.6326852161330883E+01   +5.5775084278531523E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.6950000000000003E+01   +2.8425111777887402E+01   +5.6208807894477587E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7000000000000000E+01   +3.0561854893877658E+01   +5.6648432816185050E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7049999999999997E+01   +3.2731775726205399E+01   +5.7080810167793921E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7099999999999994E+01   +3.4922879177311103E+01   +5.7495843767169390E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7150000000000006E+01   +3.7096652033006166E+01   +5.7884982155740424E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7200000000000003E+01   +3.9217344757216061E+01   +5.8242161612844910E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7250000000000000E+01   +4.1282252601719804E+01   +5.8568968817642457E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7299999999999997E+01   +4.3289741197917074E+01   +5.8867664109429754E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7349999999999994E+01   +4.5237777295016805E+01   +5.9141021995335073E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7400000000000006E+01   +4.7123730580317392E+01   +5.9392460404457104E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7450000000000003E+01   +4.8944124547607196E+01   +5.9626199038180893E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7500000000000000E+01   +5.0694319424847613E+01   +5.9847456811076434E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7549999999999997E+01   +5.2357296797779952E+01   +6.0063314960140701E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7599999999999994E+01   +5.3951616165884445E+01   +6.0288419426920363E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7650000000000006E+01   +5.5490175881979980E+01   +6.0539885130125782E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7700000000000003E+01   +5.6948264921925855E+01   +6.0835611800291872E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7750000000000000E+01   +5.8300743587237911E+01   +6.1196866904547548E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7799999999999997E+01   +5.9539385919380614E+01   +6.1640050480476148E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7849999999999994E+01   +6.0713542900652449E+01   +6.2158850320098878E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +6.7900000000000006E+01   +6.1099270856857721E+01   +6.2338775083402744E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.7950000000000003E+01   +6.1080218154770350E+01   +6.2328402034400590E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8000000000000000E+01   +6.1061154174296320E+01   +6.2318014149814864E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8049999999999997E+01   +6.1042078146496102E+01   +6.2307611059783120E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8099999999999994E+01   +6.1022988553955415E+01   +6.2297192020755865E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8150000000000006E+01   +6.1003884631553376E+01   +6.2286756663559608E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8200000000000003E+01   +6.0984766364910527E+01   +6.2276304992870692E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8250000000000000E+01   +6.0965633739755489E+01   +6.2265837013335450E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8299999999999997E+01   +6.0946486741924346E+01   +6.2255352729570490E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8349999999999994E+01   +6.0927325357360161E+01   +6.2244852146163019E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8400000000000006E+01   +6.0908149572112400E+01   +6.2234335267671099E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8450000000000003E+01   +6.0888959372336359E+01   +6.2223802098623928E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8500000000000000E+01   +6.0869754744292692E+01   +6.2213252643522090E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8549999999999997E+01   +6.0850535674346830E+01   +6.2202686906837862E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8599999999999994E+01   +6.0831302148968412E+01   +6.2192104893015440E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8650000000000006E+01   +6.0812054154730852E+01   +6.2181506606471231E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8700000000000003E+01   +6.0792791678310707E+01   +6.2170892051594095E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8750000000000000E+01   +6.0773514706487212E+01   +6.2160261232745619E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8799999999999997E+01   +6.0754223226141747E+01   +6.2149614154260370E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8849999999999994E+01   +6.0734917224257295E+01   +6.2138950820446148E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8900000000000006E+01   +6.0715596687917923E+01   +6.2128271235584258E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.8950000000000003E+01   +6.0696261604308305E+01   +6.2117575403929742E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9000000000000000E+01   +6.0676911960713149E+01   +6.2106863329711636E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9049999999999997E+01   +6.0657548494658300E+01   +6.2096135391315997E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9099999999999994E+01   +6.0638172692364492E+01   +6.2085392340759689E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9150000000000006E+01   +6.0618785287978170E+01   +6.2074634555627782E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9200000000000003E+01   +6.0599386265122277E+01   +6.2063862039596614E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9250000000000000E+01   +6.0579975607528596E+01   +6.2053074796309694E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9299999999999997E+01   +6.0560553299037153E+01   +6.2042272829377360E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9349999999999994E+01   +6.0541119323595758E+01   +6.2031456142377131E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9400000000000006E+01   +6.0521673665259385E+01   +6.2020624738854018E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9450000000000003E+01   +6.0502216308189695E+01   +6.2009778622320887E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9500000000000000E+01   +6.0482747236654497E+01   +6.1998917796258773E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9549999999999997E+01   +6.0463266435027194E+01   +6.1988042264117233E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9599999999999994E+01   +6.0443773887786278E+01   +6.1977152029314674E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9650000000000006E+01   +6.0424269579514814E+01   +6.1966247095238643E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9700000000000003E+01   +6.0404753494899900E+01   +6.1955327465246199E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9750000000000000E+01   +6.0385225618732164E+01   +6.1944393142664218E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9799999999999997E+01   +6.0365685935905248E+01   +6.1933444130789709E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9849999999999994E+01   +6.0346134431415280E+01   +6.1922480432890104E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9900000000000006E+01   +6.0326571090360375E+01   +6.1911502052203637E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +6.9950000000000003E+01   +6.0306995897940162E+01   +6.1900508991939603E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0000000000000000E+01   +6.0287408839455203E+01   +6.1889501255278688E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0049999999999997E+01   +6.0267809900306553E+01   +6.1878478845373259E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0099999999999994E+01   +6.0248199065995237E+01   +6.1867441765347706E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0150000000000006E+01   +6.0228576322121768E+01   +6.1856390018298704E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0200000000000003E+01   +6.0208941654385626E+01   +6.1845323607295526E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0250000000000000E+01   +6.0189295048584796E+01   +6.1834242535380355E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0299999999999997E+01   +6.0169636490615247E+01   +6.1823146805568570E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0349999999999994E+01   +6.0149965966470461E+01   +6.1812036420849026E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +7.0400000000000006E+01   +6.0130283462240968E+01   +6.1800911384184360E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
